Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
427,101.250000,91.852000,4.465641,10,15,5
428,101.250000,91.566000,4.525709,10,15,5
429,101.250000,91.359000,4.929956,10,15,5
430,101.250000,91.423000,4.713175,10,15,5
431,101.250000,91.589000,4.499198,10,15,5
432,101.250000,91.293000,4.916564,10,15,5
433,101.250000,91.497500,4.352323,10,15,5
434,101.250000,91.095500,5.274742,10,15,5
435,101.250000,91.280000,4.882100,10,15,5
436,101.250000,91.838500,4.716523,10,15,5
437,101.250000,91.754500,4.341688,10,15,5
438,101.250000,90.662500,5.163053,10,15,5
439,101.250000,91.159500,4.816636,10,15,5
440,101.250000,91.403000,4.612027,10,15,5
441,101.250000,91.579000,4.476110,10,15,5
442,101.250000,91.362000,4.705513,10,15,5
443,101.250000,91.858500,4.658584,10,15,5
444,101.250000,91.605000,4.512746,10,15,5
445,101.250000,91.901000,4.578023,10,15,5
446,101.250000,91.287500,5.104950,10,15,5
447,101.250000,91.245500,5.376268,10,15,5
448,101.250000,91.309000,4.695047,10,15,5
449,101.250000,91.407500,4.764858,10,15,5
450,101.250000,91.653500,4.384742,10,15,5
451,101.250000,91.715500,4.509361,10,15,5
452,101.250000,91.448500,4.255711,2,15,5
453,101.250000,91.611500,4.500005,10,15,5
454,101.250000,91.449000,4.571701,10,15,5
455,101.250000,91.621000,4.562172,10,15,5
456,101.250000,91.307000,4.914128,10,15,5
457,101.250000,91.572500,4.373130,10,15,5
458,101.250000,90.951500,5.344177,10,15,5
459,101.250000,91.722000,4.724835,10,15,5
460,101.250000,91.010500,5.125833,10,15,5
461,101.250000,91.296500,4.867408,10,15,5
462,101.250000,91.374500,4.716055,10,15,5
463,101.250000,91.481000,4.911114,10,15,5
464,101.250000,91.110500,5.235992,10,15,5
465,101.250000,91.754000,4.815302,10,15,5
466,101.250000,90.822000,5.011114,10,15,5
467,101.250000,91.462000,4.674324,10,15,5
468,101.250000,91.318500,4.835445,10,15,5
469,101.250000,91.513500,4.576422,10,15,5
470,101.250000,91.241000,4.931858,10,15,5
471,101.250000,91.693500,4.208050,10,15,5
472,101.250000,91.507000,4.535742,10,15,5
473,101.250000,91.384000,5.153974,10,15,5
474,101.250000,91.300000,5.199923,10,15,5
475,101.250000,91.004000,5.239502,10,15,5
476,101.250000,91.547000,4.721408,10,15,5
477,101.250000,91.537000,4.732746,10,15,5
478,101.250000,91.465500,5.001563,10,15,5
479,101.250000,92.011000,4.529843,10,15,5
480,101.250000,91.806500,4.761069,10,15,5
481,101.250000,91.417500,4.581115,10,15,5
482,101.250000,91.351000,4.919141,10,15,5
483,101.250000,91.400500,4.924528,10,15,5
484,101.250000,91.224500,5.221262,10,15,5
485,101.250000,91.940000,4.562916,10,15,5
486,101.250000,91.180000,5.399736,10,15,5
487,101.250000,91.273500,5.221836,10,15,5
488,101.250000,91.030500,5.470648,10,15,5
489,101.250000,90.803000,5.261206,10,15,5
490,101.250000,91.238000,4.715374,10,15,5
491,101.250000,91.962500,4.589610,10,15,5
492,101.250000,91.686000,4.600288,10,15,5
493,101.250000,91.253500,5.094160,10,15,5
494,101.250000,91.338500,4.859603,10,15,5
495,101.250000,91.277000,5.001682,10,15,5
496,101.250000,90.458000,5.568710,10,15,5
