Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
482,154.100000,147.844500,5.861471,40,21,6
483,154.100000,147.639500,6.277329,40,21,6
484,154.100000,147.824500,5.903992,40,21,6
485,154.100000,147.633000,6.437302,40,21,6
486,154.100000,148.159500,5.487471,41,21,6
487,154.100000,148.149500,5.564497,41,21,6
488,154.100000,147.831000,6.197370,41,21,6
489,154.100000,148.393500,5.378232,41,21,6
490,154.100000,148.059500,5.650808,41,21,6
491,154.100000,148.293000,5.315426,41,21,6
492,154.100000,148.455000,4.907441,41,21,6
493,154.100000,148.276500,5.191880,41,21,6
494,154.100000,148.056000,5.805925,41,21,6
495,154.100000,148.299000,5.302777,41,21,6
496,154.100000,148.315500,5.382828,41,21,6
497,154.100000,148.172500,5.334756,41,21,6
498,154.100000,148.322500,5.273848,41,21,6
499,154.100000,148.221500,5.603090,41,21,6
500,154.100000,147.925500,5.894623,41,21,6
501,154.100000,148.175500,5.476128,41,21,6
502,154.100000,147.961000,6.004076,41,21,6
503,154.100000,148.442500,5.495281,42,21,6
504,154.100000,148.647000,4.883446,42,21,6
505,154.100000,147.269000,5.984684,29,21,6
506,154.100000,147.142500,6.299232,33,21,6
507,154.100000,146.944000,6.357984,37,21,6
508,154.100000,147.070500,6.186886,37,21,6
509,154.100000,147.133000,6.062744,37,21,6
510,154.100000,147.051500,6.177700,37,21,6
511,154.100000,146.989500,6.374634,37,21,6
512,154.100000,147.045000,6.358370,37,21,6
513,154.100000,147.438000,5.757287,37,21,6
514,154.100000,147.789000,5.647484,33,21,6
515,154.100000,146.908500,6.721670,34,21,6
516,154.100000,147.529000,5.656466,38,21,6
517,154.100000,147.360000,5.780934,34,21,6
518,154.100000,147.555000,5.682242,34,21,6
519,154.100000,147.370000,6.401441,34,21,6
520,154.100000,147.545500,5.909590,35,21,6
521,154.100000,147.444500,5.964386,35,21,6
522,154.100000,147.061500,6.704528,35,21,6
523,154.100000,147.720500,5.672046,39,21,6
524,154.100000,147.162000,6.478314,35,21,6
525,154.100000,147.581000,5.736862,39,21,6
526,154.100000,147.441500,5.987875,35,21,6
527,154.100000,147.769500,5.632921,35,21,6
528,154.100000,147.467500,5.977535,35,21,6
529,154.100000,147.961000,5.039194,35,21,6
530,154.100000,147.025500,6.623422,35,21,6
531,154.100000,147.077500,6.450040,39,21,6
532,154.100000,147.571000,5.828633,39,21,6
533,154.100000,147.655500,5.636443,35,21,6
534,154.100000,147.357000,6.297408,35,21,6
535,154.100000,147.438000,6.092336,36,21,6
536,154.100000,147.500000,6.267739,36,21,6
537,154.100000,147.652500,5.910247,36,21,6
538,154.100000,147.522500,5.956204,36,21,6
539,154.100000,147.120000,6.739540,36,21,6
540,154.100000,147.344500,6.393578,40,21,6
541,154.100000,147.759500,5.758323,36,21,6
542,154.100000,147.668500,5.794496,36,21,6
543,154.100000,147.295000,6.465692,36,21,6
544,154.100000,147.373500,6.306217,36,21,6
545,154.100000,147.265500,6.639442,36,21,6
546,154.100000,147.402000,6.193738,36,21,6
547,154.100000,147.435000,6.176093,36,21,6
