Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
497,440.200000,414.622000,7.132385,3,18,11
498,440.200000,415.486000,6.546434,2,18,11
499,440.200000,413.525000,6.658970,5,18,11
500,440.200000,414.991000,7.166730,7,18,11
501,440.200000,415.216000,7.348234,15,18,11
502,440.200000,415.225000,6.607955,2,18,11
503,440.200000,415.486000,7.403472,2,18,11
504,440.200000,413.866000,7.916542,8,18,11
505,440.200000,414.442000,6.670670,2,18,11
506,440.200000,414.550000,7.311081,5,18,11
507,440.200000,414.029000,6.336786,2,18,11
508,440.200000,414.154000,7.523289,7,18,11
509,440.200000,413.794000,6.789150,5,18,11
510,440.200000,415.388000,6.500374,6,18,11
511,440.200000,414.487000,6.868663,3,18,11
512,440.200000,414.379000,6.900946,2,18,11
513,440.200000,414.730000,6.282619,2,18,11
514,440.200000,414.991000,6.996300,3,18,11
515,440.200000,414.316000,7.039726,3,18,11
516,440.200000,414.830000,6.836117,15,18,11
517,440.200000,414.100000,6.754199,3,18,11
518,440.200000,415.594000,7.159634,4,18,11
519,440.200000,415.487000,6.911247,3,18,11
520,440.200000,414.946000,6.277873,3,18,11
521,440.200000,413.848000,6.570715,3,18,11
522,440.200000,414.604000,7.298684,2,18,11
523,440.200000,414.757000,6.138310,2,18,11
524,440.200000,414.505000,6.836891,4,18,11
525,440.200000,415.036000,7.393071,6,18,11
526,440.200000,414.703000,6.453766,10,18,11
527,440.200000,415.063000,7.051378,2,18,11
528,440.200000,414.892000,7.085784,2,18,11
529,440.200000,414.694000,6.827222,3,18,11
530,440.200000,415.441000,6.509302,2,18,11
531,440.200000,415.045000,7.074452,3,18,11
532,440.200000,415.279000,7.073674,3,18,11
533,440.200000,415.252000,7.545071,3,18,11
534,440.200000,413.894000,7.111326,5,18,11
535,440.200000,414.227000,7.204261,4,18,11
536,440.200000,415.234000,6.999917,3,18,11
537,440.200000,415.657000,6.203938,3,18,11
538,440.200000,414.757000,7.185197,4,18,11
539,440.200000,416.026000,6.291019,4,18,11
540,440.200000,414.127000,7.628746,9,18,11
541,440.200000,414.721000,6.500835,4,18,11
542,440.200000,415.414000,6.642244,2,18,11
543,440.200000,414.109000,7.076879,3,18,11
544,440.200000,415.225000,6.718577,2,18,11
545,440.200000,414.721000,7.144317,2,18,11
546,440.200000,415.081000,6.927188,11,18,11
547,440.200000,414.901000,6.818526,4,18,11
548,440.200000,414.271000,7.414706,5,18,11
549,440.200000,415.459000,6.819239,2,18,11
550,440.200000,414.523000,7.736289,10,18,11
551,440.200000,414.757000,7.065837,4,18,11
552,440.200000,414.676000,6.378607,10,18,11
